name,birth,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,OPS,FY,LY,AY
윤찬,1967,137,227,191,24,39,5,0,2,50,23,4,7,22,6,32,4,0.808,1.415,11,2.223,1992,1995,4
윤태수,1978,9,9,9,1,3,1,0,1,7,1,0,0,0,0,1,0,1.5,0.666,0,2.166,2002,2003,2
윤해진,1989,184,238,214,37,45,4,0,2,55,14,8,5,11,4,52,3,2.009,1.921,8,3.93,2012,2019,8
윤혁,1967,199,597,519,57,136,25,2,2,171,42,11,3,59,5,64,16,0.753,0.98,9,1.733,1991,1995,5
윤현식,1977,88,55,50,9,4,0,0,0,4,1,0,1,3,0,12,1,0.192,0.348,1,0.54,2000,2004,5
윤형국,1979,25,18,16,1,1,0,0,0,1,1,0,0,2,0,5,0,0.25,0.4,0,0.65,2002,2004,3
윤형준,1994,179,409,382,32,96,14,1,11,145,45,2,2,14,4,105,9,1.415,1.061,10,2.476,2018,2023,6
윤형진,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2005,1
윤호솔,1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2022,2
윤홍식,1962,47,61,57,8,13,4,1,0,19,1,2,3,1,2,15,1,0.814,0.625,0,1.439,1986,1987,2
윤효섭,1990,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2010,1
윤희상,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018,1
이강돈,1961,1217,4475,3979,533,1132,203,38,87,1672,557,88,75,387,17,657,69,4.876,4.053,60,8.929,1986,1997,12
이강서,1984,15,19,16,2,0,0,0,0,0,0,1,0,3,0,3,0,0,0.158,0,0.158,2007,2007,1
이강철,1966,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2004,3
이거연,1997,8,10,8,1,1,0,0,0,1,0,0,0,2,0,6,0,0.125,0.3,0,0.425,2020,2020,1
이건열,1963,897,2700,2401,266,576,72,4,30,746,251,55,34,189,25,383,64,3.395,3.292,22,6.687,1986,1997,12
이건욱,1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2023,8
이경민,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2005,1
이경복,1970,372,741,677,56,164,31,2,7,220,81,2,3,40,10,59,25,3.116,2.764,19,5.88,1989,1998,10
이경수,1959,32,62,59,9,11,3,1,0,16,3,1,0,2,1,8,1,0.271,0.226,0,0.497,1982,1982,1
이경원,1977,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2004,1
이경태,1974,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1997,1
이경필,1974,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2007,1
이경호,1973,13,35,33,2,6,0,0,0,6,2,1,0,2,0,10,2,0.182,0.229,1,0.411,1993,1993,1
이경환,1983,29,25,24,1,4,0,0,0,4,0,0,0,1,0,5,0,0.182,0.217,1,0.399,2002,2009,8
이계성,1977,408,912,808,85,189,44,3,11,272,88,11,8,79,2,191,10,2.559,2.658,9,5.217,1996,2005,10
이광권,1954,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1985,1985,1
이광근,1962,402,1054,917,90,239,62,5,12,347,103,2,12,104,10,135,18,2.16,2.215,2,4.375,1986,1992,7
이광길,1960,567,1546,1256,148,288,56,7,7,379,120,48,36,206,19,183,32,2.421,3.105,52,5.526,1983,1992,10
이광우,1965,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1992,2002,11
이광은,1955,922,3705,3279,475,929,149,26,90,1400,473,119,60,311,55,314,81,4.231,3.519,69,7.75,1982,1991,10
이교훈,2000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2024,4
이군노,1961,26,16,14,3,2,0,0,0,2,1,0,1,2,0,1,1,0.143,0.25,2,0.393,1986,1986,1
이군옥,1971,9,11,11,3,2,0,1,0,4,0,0,0,0,0,2,2,0.4,0.2,0,0.6,1994,1996,3
이규창,1971,13,14,12,1,2,1,0,1,6,2,1,0,1,1,6,0,2.571,1.333,0,3.904,1990,1992,3
이근식,1958,22,28,27,1,5,1,0,0,6,1,1,1,1,0,11,0,0.222,0.214,0,0.436,1982,1982,1
이근식,1959,253,532,477,46,111,16,1,1,132,41,10,4,34,9,47,11,1.159,1.396,2,2.555,1982,1986,5
이근엽,1972,408,882,787,59,150,20,1,5,187,42,20,14,52,16,163,7,1.744,1.792,51,3.536,1991,1999,9
이길환,1959,1,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0.5,0,1,1990,1990,1
이대수,1981,1190,3252,2860,328,736,131,21,35,1014,299,43,29,224,47,523,64,4.692,4.356,83,9.048,2002,2018,17
이대은,1989,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2021,3
이대진,1974,24,39,37,2,3,1,1,0,6,4,0,0,2,0,18,0,0.167,0.132,1,0.299,2000,2002,3
이대현,1982,23,20,19,1,1,1,0,0,2,1,0,0,1,0,5,0,0.111,0.105,2,0.216,2001,2006,6
이대형,1983,1603,5683,5083,807,1414,132,38,9,1649,361,505,177,437,24,848,50,4.776,4.958,25,9.734,2003,2019,17
이대호,1982,1971,8128,7118,972,2199,331,6,374,3664,1425,11,11,745,180,1025,239,8.59,6.644,107,15.234,2001,2022,22
이대환,1979,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2011,10
이도윤,1996,392,940,846,103,205,31,5,3,255,70,21,11,57,7,165,13,1.323,1.311,33,2.634,2018,2024,7
이도형,1975,1155,3486,3154,317,815,142,6,130,1359,519,5,5,243,39,537,99,6.121,4.605,19,10.726,1994,2010,17
이동걸,1983,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2018,6
이동석,1964,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1990,1
이동수,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1987,1
이동수,1973,674,2130,1813,257,487,82,9,89,854,328,8,5,224,67,522,51,4.074,3.368,43,7.442,1994,2003,10
이동완,1962,17,27,24,0,2,0,0,0,2,1,0,0,2,0,9,0,0.083,0.154,2,0.237,1985,1985,1
이동우,1975,4,9,9,0,1,0,0,0,1,0,0,0,0,0,4,0,0.111,0.111,1,0.222,1995,1995,1
이동욱,1974,143,307,272,17,60,9,1,5,86,26,1,3,21,7,52,6,1.216,1.197,3,2.413,1997,2003,7
이동욱,1977,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.333,0,0.333,1997,1997,1
이동채,1971,58,88,80,8,12,0,0,0,12,5,1,1,3,0,22,0,0.493,0.671,8,1.164,1990,1994,5
이동학,1981,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2007,3
이동현,1979,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2010,7
이동현,1983,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2017,17
이동훈,1981,21,11,11,1,2,1,0,0,3,0,0,0,0,0,3,0,1,0.667,0,1.667,2005,2009,5
이동훈,1989,13,30,24,3,4,0,0,0,4,2,0,0,5,0,7,0,0.167,0.31,0,0.477,2013,2013,1
이두환,1988,14,31,26,2,8,1,0,1,12,6,1,0,2,1,8,0,0.48,0.367,0,0.847,2007,2010,4
이득수,1978,2,5,5,0,1,0,0,0,1,0,0,0,0,0,2,0,0.2,0.2,1,0.4,1997,1997,1
이로운,2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024,1
이리키,1967,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2003,1
이만수,1958,1449,5034,4310,624,1276,193,7,252,2239,860,52,48,554,118,490,140,8.032,6.066,62,14.098,1982,1997,16
이명기,1987,1037,4083,3624,574,1104,166,28,28,1410,327,108,60,324,35,556,53,4.844,4.835,26,9.679,2008,2024,17
이명기,2000,5,12,10,0,2,0,0,0,2,1,0,0,2,0,5,0,0.417,0.625,0,1.042,2021,2022,2
이명수,1966,1221,4069,3504,383,953,140,21,61,1318,423,28,39,426,17,502,90,4.778,4.506,100,9.284,1989,2001,13
이명우,1982,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2017,13
이명종,2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023,1
이명호,1981,7,11,11,1,1,0,0,0,1,0,0,0,0,0,5,0,0.091,0.091,0,0.182,2002,2002,1
이명환,1985,5,9,9,0,1,0,0,0,1,0,0,0,0,0,2,1,0.111,0.111,0,0.222,2013,2013,1
이민우,1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2019,2
이민재,1988,35,48,44,6,9,1,0,0,10,4,0,1,1,1,12,0,0.371,0.374,0,0.745,2012,2015,4
이민준,2004,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.5,2023,2023,1
이민택,1980,9,3,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2003,2003,1
이민호,1969,556,1572,1369,168,330,63,6,51,558,167,19,15,130,33,358,30,3.172,2.621,44,5.793,1993,2000,8
이민호,1970,12,19,15,1,0,0,0,0,0,0,0,0,3,0,7,0,0,0.393,1,0.393,1993,1996,4
이민호,1993,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,2018,6
이범석,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2005,1
이범준,1989,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2008,1
이범호,1981,2001,7451,6370,954,1727,334,12,329,3072,1127,49,29,863,115,1158,176,8.717,6.726,175,15.443,2000,2019,20
이병규,1974,1741,7247,6571,992,2043,371,38,161,2973,972,147,66,526,66,838,151,8.018,6.696,29,14.714,1997,2016,20
이병규,1983,835,2702,2232,344,621,117,11,75,985,366,30,24,398,40,615,40,5.566,5.29,20,10.856,2006,2021,16
이병규,1994,31,57,55,10,11,1,1,0,14,7,1,0,2,0,15,0,0.498,0.46,1,0.958,2022,2023,2
이병석,1971,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,2001,6
이병수,1975,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1999,1999,1
이병억,1962,24,8,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1985,1986,2
이병헌,1999,121,203,177,13,43,5,0,1,51,12,0,0,20,2,60,0,1.44,1.304,3,2.744,2022,2024,3
이병헌,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024,1
이병훈,1967,516,1423,1317,136,352,41,2,38,511,169,8,8,87,6,173,44,2.638,2.17,8,4.808,1990,1996,7
이보근,1986,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005,2020,16
이보형,1972,80,137,115,8,18,6,1,2,32,13,3,1,13,2,39,3,0.583,0.517,2,1.1,1995,1997,3
이복근,1962,267,504,448,37,94,20,2,6,136,45,2,5,41,2,124,3,1.947,1.777,33,3.724,1986,1991,6
이봉우,1977,158,148,140,18,23,5,1,2,36,8,7,3,3,0,30,3,0.755,0.566,7,1.321,1996,1998,3
이브랜드,1983,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,2013,1
이삼열,1955,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1984,1
이상구,1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,1989,1
이상군,1962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1988,1988,1
이상규,1996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021,1
이상대,1967,350,929,832,85,198,33,8,5,262,64,8,8,62,7,127,21,1.437,1.606,9,3.043,1989,1994,6
이상동,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023,1
이상목,1971,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,2003,3
이상민,1990,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2024,3
이상열,1977,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2013,13
이상영,2000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2021,3
이상우,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022,1
이상윤,1960,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1982,1982,1
이상혁,2001,50,17,15,13,2,0,0,0,2,0,6,3,2,0,6,0,0.154,0.267,0,0.421,2023,2024,2
이상현,1976,5,9,8,0,1,1,0,0,2,0,0,0,1,0,3,0,0.4,0.333,0,0.733,2000,2004,5
이상현,1981,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2005,2005,1
이상호,1978,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1998,1998,1
이상호,1989,775,1194,1101,199,291,34,1,1,330,80,85,28,46,9,117,40,2.865,2.801,30,5.666,2013,2023,11
이상화,1980,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2011,5
이상화,1988,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2020,4
이상훈,1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1987,1
이상훈,1971,16,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1997,2004,8
이상훈,1987,88,167,142,16,24,1,0,2,31,4,6,1,12,7,28,3,0.977,1.134,1,2.111,2010,2016,7
이석규,1957,72,128,109,12,18,3,0,2,27,8,1,0,15,0,22,5,0.496,0.533,4,1.029,1984,1986,3
이선우,2000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2024,2
이선우,2005,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,2024,1
이선웅,1961,879,2974,2633,223,666,102,7,23,851,282,35,25,233,32,250,99,3.191,3.124,73,6.315,1983,1992,10
이성곤,1992,203,555,483,45,117,28,2,6,167,47,3,4,61,3,145,8,2.247,2.159,9,4.406,2014,2023,10
이성규,1993,379,868,754,118,158,29,3,35,298,113,17,7,65,27,251,18,2.055,1.885,20,3.94,2016,2024,9
이성근,1962,19,41,40,5,9,2,0,0,11,5,0,0,1,0,9,0,0.797,0.705,1,1.502,1986,1988,3
이성득,1953,51,132,116,6,22,1,0,0,23,2,2,2,12,0,8,5,0.198,0.266,7,0.464,1982,1982,1
이성민,1990,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,1
이성수,1960,57,97,85,12,16,3,1,0,21,8,6,4,7,1,12,0,0.361,0.371,0,0.732,1983,1986,4
이성수,1978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2001,1
이성열,1984,1506,4710,4134,588,1047,187,17,190,1838,698,63,40,369,147,1359,55,7.149,5.635,33,12.784,2004,2021,18
이성우,1981,620,926,821,62,182,27,0,7,230,75,4,0,46,9,137,36,3.456,3.451,20,6.907,2008,2021,14
이성재,1985,7,11,10,0,2,1,0,0,3,0,0,0,1,0,3,2,0.3,0.273,1,0.573,2008,2008,1
이성호,1985,5,6,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.167,0,0.167,2010,2010,1
이송영,1979,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,2001,2004,4
이순철,1961,1388,5522,4775,768,1252,217,30,145,1964,612,371,145,544,81,689,130,5.607,4.734,58,10.341,1985,1998,14
이숭용,1971,2001,7146,6139,783,1727,330,22,162,2587,857,62,54,767,113,865,136,7.488,6.589,61,14.077,1994,2011,18
이승민,1995,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,2020,1
이승범,1967,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,1989,1
이승엽,1976,1906,8270,7132,1355,2156,464,28,467,4077,1498,57,25,953,102,1344,120,8.535,5.786,46,14.321,1995,2017,23
이승엽,1982,12,12,11,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0.083,0,0.083,2006,2006,1
이승우,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2012,1
이승원,2004,24,46,42,3,4,1,0,0,5,1,0,0,2,0,15,2,0.135,0.154,4,0.289,2023,2024,2
이승재,1983,53,47,45,3,7,2,1,0,11,5,0,0,1,0,10,2,0.508,0.285,2,0.793,2006,2014,9
이승주,1984,12,20,18,1,2,0,0,0,2,0,0,0,2,0,7,0,0.182,0.375,0,0.557,2007,2011,5
이승준,1976,131,260,233,23,53,10,0,11,96,27,2,0,18,4,89,3,1.551,1.042,3,2.593,2003,2006,4
이승진,1995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2022,4
이승학,1979,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2007,1
이승현,1991,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2023,8
이승현,2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023,1
이승호,1976,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2009,7
이승호,1981,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2013,5
이승호,1999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021,1
이승희,1959,558,1488,1311,163,338,48,22,17,481,120,35,26,126,6,233,29,2.148,2.041,67,4.189,1985,1992,8
이시온,1975,94,391,350,46,99,19,1,13,159,46,7,1,35,6,99,10,0.55,0.577,10,1.127,2003,2004,2
이시원,1996,256,377,345,58,69,3,0,1,75,13,11,6,13,6,68,6,1.454,1.614,2,3.068,2016,2023,8
이시찬,1985,313,500,448,72,99,12,1,1,116,36,43,10,31,3,85,14,1.703,1.762,22,3.465,2004,2015,12
이양기,1981,326,777,689,61,180,32,1,6,232,75,7,0,53,23,126,32,3.031,3.028,6,6.059,2003,2017,15
이여상,1984,478,1130,994,103,223,39,4,14,312,110,35,11,76,12,265,24,2.092,2.102,29,4.194,2007,2016,10
이연수,1963,301,753,654,77,153,17,2,11,207,63,15,18,66,16,95,18,1.914,2.204,7,4.118,1987,1999,13
이영구,1954,277,1128,992,119,268,62,2,13,373,104,13,14,96,10,63,29,1.133,1.026,30,2.159,1983,1985,3
이영빈,2002,163,323,287,48,64,14,0,5,93,33,6,4,26,3,96,4,0.957,0.837,10,1.794,2021,2024,4
이영수,1981,61,128,107,10,23,6,0,2,35,15,0,0,16,4,15,6,0.567,0.657,0,1.224,2005,2010,6
이영우,1973,1312,5030,4346,735,1275,272,33,135,2018,533,112,81,562,44,723,109,5.47,4.467,19,9.937,1996,2010,15
이영욱,1980,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2007,3
이영욱,1985,535,1103,955,173,232,40,7,12,322,104,73,23,104,18,264,10,2.023,2.124,11,4.147,2008,2018,11
이영재,1968,32,17,17,0,2,0,0,0,2,1,0,0,0,0,5,0,0.154,0.154,1,0.308,1991,1993,3
이영주,1974,21,31,25,4,5,1,0,1,9,3,0,0,5,0,5,0,0.587,0.686,0,1.273,1997,1998,2
이영하,1997,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2024,7
이요한,1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1994,1
이용규,1985,2021,8430,7219,1206,2132,271,66,27,2616,570,396,148,920,132,770,105,6.911,7.411,34,14.322,2004,2024,21
이용석,1970,64,129,124,6,27,6,0,1,36,10,0,2,4,0,27,0,0.29,0.24,0,0.53,1993,1993,1
이용주,1976,96,133,116,14,23,2,0,1,28,6,0,0,12,1,21,4,1.089,1.449,8,2.538,1995,2002,8
이용준,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022,1
이용찬,1989,30,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2008,2023,16
이용훈,1977,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2012,8
이우민,1982,1003,2176,1854,275,432,52,12,15,553,168,56,39,142,81,463,26,4.123,4.509,9,8.632,2001,2017,17
이우석,1975,49,92,84,13,16,2,0,0,18,2,3,2,8,0,17,1,1.067,1.016,1,2.083,1998,2000,3
이우석,1996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2021,3
이우선,1983,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2013,3
이우성,1994,566,1527,1353,178,360,59,1,28,505,177,20,8,134,17,318,45,2.581,2.471,18,5.052,2016,2024,9
이우수,1972,286,626,575,54,127,22,4,4,169,44,2,5,23,2,116,8,1.302,1.212,55,2.514,1991,1996,6
이우찬,1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2021,2
이원석,1986,1814,6259,5474,650,1429,249,16,144,2142,791,25,26,546,74,1051,128,7.553,6.279,164,13.832,2005,2024,20
이원석,1999,244,470,404,65,77,6,3,2,95,31,27,7,50,6,131,8,0.922,1.396,5,2.318,2019,2024,6
이원재,1988,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2015,8
이원재,1989,277,654,595,61,157,28,2,17,240,79,3,4,42,2,118,12,1.56,1.221,9,2.781,2017,2021,5
이원희,1985,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2006,2
이유찬,1998,374,677,594,114,154,21,3,5,196,50,48,17,57,7,148,12,1.871,1.822,29,3.693,2018,2024,7
이윤섭,1958,23,33,31,3,6,2,0,1,11,5,0,0,2,0,10,1,0.355,0.242,0,0.597,1982,1982,1
이윤재,1989,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018,1
이은총,1991,11,38,35,3,6,1,0,0,7,3,0,0,1,1,7,0,0.2,0.216,0,0.416,2015,2015,1
이인구,1980,347,973,840,114,206,33,7,10,283,74,27,12,79,23,169,14,2.081,2.019,7,4.1,2003,2013,11
이인복,1991,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2021,2
이인한,1998,5,5,4,0,2,0,0,0,2,2,0,0,0,1,1,0,0.5,0.6,0,1.1,2024,2024,1
이인행,1991,36,57,50,2,9,1,0,0,10,2,0,0,4,1,16,1,0.45,0.566,2,1.016,2015,2019,5
이인혁,1999,8,10,9,2,2,0,0,1,5,1,0,0,1,0,4,0,0.625,0.333,0,0.958,2018,2019,2
이일의,1971,74,139,124,13,30,5,0,1,38,8,0,1,10,2,29,5,0.311,0.311,0,0.622,2002,2003,2
이재근,1995,6,4,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2017,2017,1
이재상,2005,36,89,84,7,16,1,0,1,20,5,0,0,2,2,33,0,0.238,0.227,4,0.465,2024,2024,1
이재성,1962,112,178,152,23,31,4,2,0,39,10,4,3,19,3,42,4,0.797,1.198,9,1.995,1987,1991,5
이재영,1979,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2015,14
이재용,1999,10,8,7,2,2,0,0,1,5,2,0,0,1,0,3,1,1.3,0.833,1,2.133,2022,2023,2
이재우,1980,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005,2009,5
이재원,1988,1498,4623,4047,442,1119,191,5,109,1647,628,12,12,381,97,644,164,6.951,6.131,62,13.082,2006,2024,19
이재원,1999,220,575,509,69,113,19,2,22,202,78,12,4,46,16,176,6,1.252,1.063,4,2.315,2020,2023,4
이재율,1986,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2006,2
이재율,1993,165,112,102,47,20,4,1,0,26,6,25,5,3,6,26,2,1.454,1.423,1,2.877,2016,2021,6
이재익,1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2023,3
이재주,1973,981,2567,2200,239,554,111,4,82,919,352,4,13,306,25,541,61,5.996,5.219,11,11.215,1992,2009,18
이재학,1990,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2017,8
이재현,2003,327,1235,1077,155,269,41,3,33,415,149,7,5,115,15,216,23,1.14,0.949,42,2.089,2022,2024,3
이재호,1966,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1989,1989,1
이재홍,1998,4,4,4,0,1,0,0,0,1,0,0,0,0,0,2,0,0.25,0.25,0,0.5,2022,2022,1
이전진,1972,30,50,46,2,11,2,0,0,13,3,1,0,3,1,16,1,0.645,0.92,1,1.565,1992,1996,5
이정담,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2016,1
이정동,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,1
이정민,1979,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2016,13
이정범,1998,41,110,99,12,23,4,0,3,36,14,0,0,9,0,23,2,0.92,0.818,2,1.738,2021,2023,3
이정상,1984,14,27,21,3,6,1,0,0,7,3,1,0,4,0,4,2,0.603,0.679,0,1.282,2003,2004,2
이정식,1981,359,501,441,51,90,14,0,10,134,40,6,1,38,7,109,11,2.99,3.005,10,5.995,2004,2016,13
이정용,1996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2023,4
이정은,1962,35,77,70,6,12,5,1,0,19,7,0,1,5,1,14,0,0.271,0.237,1,0.508,1986,1986,1
이정현,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022,1
이정호,1982,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2008,8
이정후,1998,884,3947,3476,581,1181,244,43,65,1706,515,69,23,383,39,304,64,3.426,2.855,19,6.281,2017,2023,7
이정훈,1963,918,3512,3072,515,918,153,37,66,1343,353,151,55,312,44,246,34,4.544,3.912,19,8.456,1987,1997,11
이정훈,1975,5,12,9,3,3,1,0,1,7,3,0,0,3,0,2,0,0.778,0.5,0,1.278,1999,1999,1
이정훈,1977,23,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,2016,14
이정훈,1994,185,470,409,41,111,22,0,3,142,52,1,1,47,7,89,10,1.44,1.889,3,3.329,2017,2024,8
이종도,1952,481,1482,1284,174,344,69,6,28,509,176,50,15,154,20,188,26,2.161,2.066,18,4.227,1982,1987,6
이종두,1962,1054,3580,3133,498,845,132,20,105,1332,438,127,59,319,44,499,80,5.496,4.546,45,10.042,1985,1997,13
